"sep=,"
"Krok","WygenerowanaLiczba"
1,1
2,11
3,211
4,2111
5,21121
6,221121
7,2211211
8,22211211
9,222211211
10,2222211211
11,21222211211
12,212222112121
13,2122221121211
14,22122221121211
15,221222211121211
16,2221222211121211
17,22212221211121211
18,222122212111221211
19,2122122212111221211
20,22122122212111221211
"",""
"Status zakonczenia:","Ukonczono (Wariant A)"
"Czas wykonania (s):",0.0072766
