"sep=,"
"DlugoscSlowa","SlowoBezKwadratow","ParametrPrzesuniecia"
63,"""214131213141214131214121312141321312132313213121321231321312132""",1
64,"""1214131213141214131214121312141321312132313213121321231321312132""",1
65,"""31214131213141214131214121312141321312132313213121321231321312132""",1
66,"""131214131213141214131214121312141321312132313213121321231321312132""",1
67,"""2131214131213141214131214121312141321312132313213121321231321312132""",1
68,"""12131214131213141214131214121312141321312132313213121321231321312132""",1
69,"""412131214131213141214131214121312141321312132313213121321231321312132""",1
70,"""1412131214131213141214131214121312141321312132313213121321231321312132""",1
71,"""21412131214131213141214131214121312141321312132313213121321231321312132""",1
72,"""121412131214131213141214131214121312141321312132313213121321231321312132""",1
73,"""3121412131214131213141214131214121312141321312132313213121321231321312132""",1
74,"""13121412131214131213141214131214121312141321312132313213121321231321312132""",1
75,"""413121412131214131213141214131214121312141321312132313213121321231321312132""",1
76,"""1413121412131214131213141214131214121312141321312132313213121321231321312132""",1
77,"""21413121412131214131213141214131214121312141321312132313213121321231321312132""",1
78,"""121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
79,"""4121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
80,"""14121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
81,"""314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
82,"""1314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
83,"""21314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
84,"""321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
85,"""1321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
86,"""31321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
87,"""231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
88,"""1231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
89,"""21231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
90,"""321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
91,"""1321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
92,"""21321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
93,"""121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
94,"""3121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
95,"""13121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
96,"""213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
97,"""3213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
98,"""13213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
99,"""313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
100,"""2313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
101,"""12313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
102,"""212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
103,"""3212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
104,"""13212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
105,"""313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
106,"""4313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
107,"""14313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
108,"""214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
109,"""1214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
110,"""31214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
111,"""131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
112,"""2131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
113,"""12131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
114,"""412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
115,"""1412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
116,"""21412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
117,"""121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
118,"""3121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
119,"""13121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
120,"""213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
121,"""3213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
122,"""13213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
123,"""313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
124,"""2313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
125,"""12313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
126,"""212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
127,"""3212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
128,"""13212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
129,"""213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
130,"""1213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
131,"""31213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
132,"""131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
133,"""2131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
134,"""32131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
135,"""132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
136,"""3132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
137,"""23132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
138,"""123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
139,"""2123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
140,"""42123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
141,"""142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
142,"""2142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
143,"""12142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
144,"""312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
145,"""1312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
146,"""21312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
147,"""121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
148,"""4121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
149,"""14121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
150,"""214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
151,"""1214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
152,"""31214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
153,"""131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
154,"""2131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
155,"""32131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
156,"""132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
157,"""3132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
158,"""23132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
159,"""123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
160,"""2123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
161,"""32123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
162,"""132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
163,"""2132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
164,"""12132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
165,"""312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
166,"""1312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
167,"""21312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
168,"""321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
169,"""1321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
170,"""31321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
171,"""231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
172,"""1231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
173,"""31231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
174,"""131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
175,"""2131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
176,"""12131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
177,"""312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
178,"""2312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
179,"""12312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
180,"""212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
181,"""3212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
182,"""13212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
183,"""213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
184,"""1213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
185,"""31213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
186,"""131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
187,"""2131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
188,"""32131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
189,"""132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
190,"""3132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
191,"""23132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
192,"""123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
193,"""2123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
194,"""32123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
195,"""132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
196,"""2132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
197,"""12132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
198,"""312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
199,"""1312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
200,"""21312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
201,"""421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
202,"""1421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132313213121321231321312132""",1
"","",""
"Status zakonczenia:","Osiagnieto limit iteracji",""
"Kierunek:","OdPoczatku",""
"Czas wykonania (s):",0.0919802,""
