"sep=,"
"DlugoscSlowa","SlowoBezKwadratow","ParametrPrzesuniecia"
87,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabca""",-1
88,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcab""",-1
89,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcaba""",-1
90,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabac""",-1
91,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabaca""",-1
92,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacab""",-1
93,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabc""",-1
94,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabca""",-1
95,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcac""",-1
96,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacb""",-1
97,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbc""",-1
98,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbca""",-1
99,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbcab""",-1
100,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbcaba""",-1
101,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbcabac""",-1
102,"""bcabacabcacbabcabacabcacbcabacabcbabcabacabcacbabcabacabcbabcabacbabcacbcabacabcacbabcabacabcacbcabaca""",-1
"","",""
"Status zakonczenia:","Osiagnieto limit iteracji",""
"Kierunek:","OdKonca",""
"Czas wykonania (s):",0.0141342,""
