"sep=,"
"Krok","WygenerowanaLiczba"
1,2
2,23
3,233
4,2333
5,23333
6,233323
7,2333231
8,23332301
9,233323001
10,2333230019
11,23332030019
12,233320360019
13,2333203600159
14,23332036001959
15,233320360019569
16,2333203600195669
17,23332036001956469
18,233320360019564269
19,2333203600195642469
20,23332036001956424629
21,233320360019564246269
"",""
"Status zakonczenia:","Osiagnieto limit iteracji"
"Czas wykonania (s):",0.0044338
