"sep=,"
"DlugoscSlowa","SlowoBezKwadratow","ParametrPrzesuniecia"
118,"""3212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
119,"""13212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
120,"""213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
121,"""1213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
122,"""31213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
123,"""131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
124,"""2131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
125,"""32131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
126,"""132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
127,"""3132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
128,"""23132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
129,"""123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
130,"""2123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
131,"""42123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
132,"""142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
133,"""2142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
134,"""12142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
135,"""312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
136,"""1312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
137,"""21312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
138,"""121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
139,"""4121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
140,"""14121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
141,"""214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
142,"""1214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
143,"""31214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
144,"""131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
145,"""2131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
146,"""32131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
147,"""132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
148,"""3132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
149,"""23132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
150,"""123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
151,"""2123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
152,"""32123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
153,"""132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
154,"""2132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
155,"""12132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
156,"""312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
157,"""1312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
158,"""21312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
159,"""321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
160,"""1321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
161,"""31321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
162,"""231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
163,"""1231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
164,"""31231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
165,"""131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
166,"""2131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
167,"""12131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
168,"""312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
169,"""2312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
170,"""12312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
171,"""212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
172,"""3212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
173,"""13212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
174,"""213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
175,"""1213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
176,"""31213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
177,"""131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
178,"""2131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
179,"""32131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
180,"""132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
181,"""3132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
182,"""23132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
183,"""123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
184,"""2123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
185,"""32123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
186,"""132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
187,"""2132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
188,"""12132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
189,"""312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
190,"""1312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
191,"""21312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
192,"""421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
193,"""1421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
194,"""21421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
195,"""121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
196,"""3121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
197,"""13121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
198,"""213121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
199,"""1213121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
200,"""41213121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
201,"""141213121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
202,"""2141213121421312132123132131213212312131231321312132123132131214121312142123132131213212313213121412131214313212313213121321231321314121413121412131214131213141214131214121312141321312132123132131213212""",1
"","",""
"Status zakonczenia:","Osiagnieto limit iteracji",""
"Kierunek:","OdPoczatku",""
"Czas wykonania (s):",0.1006971,""
